Id,region,date,mortality_rate,O3,PM10,PM25,NO2,T2M
436,E12000002,2007-03-14,1.732,50.878,12.694,,,280.701
437,E12000002,2007-03-15,1.544,60.617,10.586,,,280.318
438,E12000002,2007-03-16,1.818,63.950,8.566,,,279.231
439,E12000002,2007-03-17,1.818,64.335,9.389,,,282.231
440,E12000002,2007-03-18,1.559,77.397,11.606,,,275.964
441,E12000002,2007-03-19,1.963,63.810,7.405,,,275.820
442,E12000002,2007-03-20,1.717,73.312,7.252,,,274.903
443,E12000002,2007-03-21,1.616,63.072,8.763,,,275.261
444,E12000002,2007-03-22,1.414,43.804,7.092,,,280.006
445,E12000002,2007-03-23,1.472,51.636,10.995,,,279.461
446,E12000002,2007-03-24,1.804,49.142,21.371,,,278.378
447,E12000002,2007-03-25,1.674,55.838,35.062,,,281.295
448,E12000002,2007-03-26,1.775,53.695,37.461,,,281.011
449,E12000002,2007-03-27,1.631,46.024,47.016,,,281.827
450,E12000002,2007-03-28,1.472,46.840,48.695,,,280.160
451,E12000002,2007-03-29,1.732,62.265,19.594,,,279.468
452,E12000002,2007-03-30,1.602,64.173,35.412,,,280.552
453,E12000002,2007-03-31,1.616,74.752,23.451,,,281.342
454,E12000002,2007-04-01,1.746,77.125,18.168,,,280.941
455,E12000002,2007-04-02,1.559,77.364,24.951,,,281.285
456,E12000002,2007-04-03,1.573,55.641,8.100,,,279.477
457,E12000002,2007-04-04,1.602,49.113,10.671,,,280.288
458,E12000002,2007-04-05,1.472,46.963,10.454,,,281.578
459,E12000002,2007-04-06,1.501,57.198,7.888,,,281.110
460,E12000002,2007-04-07,1.775,61.900,11.774,,,281.365
461,E12000002,2007-04-08,1.703,64.348,13.234,,,282.690
462,E12000002,2007-04-09,1.847,63.279,9.619,,,282.598
463,E12000002,2007-04-10,1.559,60.611,8.509,,,283.812
464,E12000002,2007-04-11,1.198,54.410,9.451,,,283.670
465,E12000002,2007-04-12,1.790,52.495,21.719,,,283.996
466,E12000002,2007-04-13,1.948,39.535,31.791,,,284.099
467,E12000002,2007-04-14,1.400,56.453,38.545,,,286.455
468,E12000002,2007-04-15,1.443,72.062,37.294,,,286.793
469,E12000002,2007-04-16,1.472,65.899,13.773,,,284.833
470,E12000002,2007-04-17,1.573,71.515,8.400,,,282.318
471,E12000002,2007-04-18,1.486,72.500,9.527,,,281.450
472,E12000002,2007-04-19,1.559,63.680,11.020,,,282.990
473,E12000002,2007-04-20,1.891,49.580,18.765,,,282.705
474,E12000002,2007-04-21,1.674,68.120,20.450,,,285.614
475,E12000002,2007-04-22,1.313,70.082,16.708,,,285.524
476,E12000002,2007-04-23,1.804,47.928,8.059,,,285.555
477,E12000002,2007-04-24,1.486,53.157,6.894,,,286.188
478,E12000002,2007-04-25,1.544,63.124,8.444,,,285.750
479,E12000002,2007-04-26,1.530,58.424,8.254,,,284.517
480,E12000002,2007-04-27,1.414,60.925,9.452,,,283.895
481,E12000002,2007-04-28,1.515,64.629,10.508,,,284.863
482,E12000002,2007-04-29,1.414,66.942,16.219,,,285.325
483,E12000002,2007-04-30,1.703,67.923,10.519,,,284.684
484,E12000002,2007-05-01,1.342,72.041,12.247,,,285.663
485,E12000002,2007-05-02,1.573,66.126,10.840,,,284.720
486,E12000002,2007-05-03,1.357,63.021,13.736,,,283.765
487,E12000002,2007-05-04,1.703,60.387,12.384,,,283.436
488,E12000002,2007-05-05,1.616,62.496,17.730,,,284.795
489,E12000002,2007-05-06,1.414,67.268,12.538,,,284.789
490,E12000002,2007-05-07,1.631,56.616,6.834,,,284.060
491,E12000002,2007-05-08,1.486,58.852,8.829,,,283.580
492,E12000002,2007-05-09,1.515,52.294,6.897,,,283.539
493,E12000002,2007-05-10,1.241,60.925,8.915,,,283.817
494,E12000002,2007-05-11,1.515,58.431,6.577,,,282.560
495,E12000002,2007-05-12,1.443,62.303,8.074,,,284.016
496,E12000002,2007-05-13,1.443,52.291,9.545,,,283.199
497,E12000002,2007-05-14,1.299,73.161,4.666,,,282.013
498,E12000002,2007-05-15,1.761,58.608,6.156,,,283.395
499,E12000002,2007-05-16,1.660,47.783,5.234,,,282.424
500,E12000002,2007-05-17,1.645,34.780,5.118,,,287.101
501,E12000002,2007-05-18,1.299,58.467,8.616,,,285.570
502,E12000002,2007-05-19,1.515,68.276,10.427,,,284.258
503,E12000002,2007-05-20,1.371,61.791,12.017,,,283.782
504,E12000002,2007-05-21,1.688,61.952,12.794,,,285.145
505,E12000002,2007-05-22,1.486,61.488,11.229,,,285.061
506,E12000002,2007-05-23,1.472,45.803,11.397,,,287.146
507,E12000002,2007-05-24,1.486,46.679,9.326,,,288.144
508,E12000002,2007-05-25,1.299,65.298,7.521,,,284.013
509,E12000002,2007-05-26,1.501,60.750,7.356,,,282.621
510,E12000002,2007-05-27,1.342,60.892,5.751,,,280.836
511,E12000002,2007-05-28,1.256,64.423,6.605,,,281.606
512,E12000002,2007-05-29,1.328,60.460,6.385,,,282.006
513,E12000002,2007-05-30,1.270,54.847,9.477,,,283.446
514,E12000002,2007-05-31,1.256,51.008,14.070,,,285.828
515,E12000002,2007-06-01,1.486,56.858,18.568,,,287.467
516,E12000002,2007-06-02,1.515,63.495,18.313,,,289.704
517,E12000002,2007-06-03,1.371,47.857,17.420,,,288.875
518,E12000002,2007-06-04,1.645,63.806,15.368,,,288.440
519,E12000002,2007-06-05,1.429,70.009,15.448,,,287.201
520,E12000002,2007-06-06,1.198,69.721,15.970,,,286.560
521,E12000002,2007-06-07,1.342,61.571,16.812,,,287.338
522,E12000002,2007-06-08,1.429,73.666,19.759,,,289.541
523,E12000002,2007-06-09,1.342,78.824,22.470,,,290.585
524,E12000002,2007-06-10,1.674,83.358,18.522,,,290.545
525,E12000002,2007-06-11,1.328,83.844,25.398,,,291.362
526,E12000002,2007-06-12,1.530,81.292,23.257,,,289.542
527,E12000002,2007-06-13,1.328,53.608,9.393,,,287.598
528,E12000002,2007-06-14,1.328,54.272,5.101,,,285.210
529,E12000002,2007-06-15,1.429,60.672,3.762,,,285.504
530,E12000002,2007-06-16,1.530,63.878,5.350,,,286.221
531,E12000002,2007-06-17,1.414,58.530,9.125,,,287.233
532,E12000002,2007-06-18,1.472,50.151,14.973,,,287.606
533,E12000002,2007-06-19,1.587,53.770,14.783,,,289.658
534,E12000002,2007-06-20,1.400,60.963,10.892,,,288.881
535,E12000002,2007-06-21,1.126,50.049,12.451,,,287.606
536,E12000002,2007-06-22,1.227,47.047,12.193,,,287.173
537,E12000002,2007-06-23,1.400,62.758,9.365,,,287.024
538,E12000002,2007-06-24,1.472,53.803,5.453,,,285.621
539,E12000002,2007-06-25,1.126,58.333,4.854,,,284.994
540,E12000002,2007-06-26,1.559,48.820,6.110,,,284.452
541,E12000002,2007-06-27,1.631,46.001,7.823,,,284.443
542,E12000002,2007-06-28,1.674,47.479,5.000,,,284.394
543,E12000002,2007-06-29,1.458,48.828,3.968,,,286.349
544,E12000002,2007-06-30,1.631,30.173,5.837,,,286.579
545,E12000002,2007-07-01,1.501,44.573,8.902,,,287.817
546,E12000002,2007-07-02,1.385,51.371,9.162,,,287.309
547,E12000002,2007-07-03,1.631,48.645,4.101,,,285.776
548,E12000002,2007-07-04,1.328,50.893,4.529,,,286.552
549,E12000002,2007-07-05,1.097,49.459,7.242,,,286.723
550,E12000002,2007-07-06,1.458,51.650,3.583,,,286.611
551,E12000002,2007-07-07,1.371,53.312,4.994,,,286.531
552,E12000002,2007-07-08,1.126,45.077,9.197,,,286.395
553,E12000002,2007-07-09,1.371,43.925,7.916,,,285.762
554,E12000002,2007-07-10,1.501,46.177,6.519,,,287.045
555,E12000002,2007-07-11,1.313,52.029,6.178,,,287.514
556,E12000002,2007-07-12,1.328,37.207,7.311,,,288.604
557,E12000002,2007-07-13,1.342,33.410,7.067,,,287.178
558,E12000002,2007-07-14,1.458,45.012,6.113,,,288.336
559,E12000002,2007-07-15,1.284,42.814,7.691,,,287.175
560,E12000002,2007-07-16,1.458,51.166,8.054,,,288.924
561,E12000002,2007-07-17,1.313,46.694,5.924,,,287.284
562,E12000002,2007-07-18,1.602,48.575,5.912,,,287.736
563,E12000002,2007-07-19,1.342,49.344,9.978,,,288.068
564,E12000002,2007-07-20,1.501,49.664,9.867,,,286.813
565,E12000002,2007-07-21,1.198,50.021,4.524,,,283.842
566,E12000002,2007-07-22,1.270,54.158,7.435,,,285.979
567,E12000002,2007-07-23,1.198,52.232,12.778,,,286.843
568,E12000002,2007-07-24,1.587,61.535,7.564,,,287.481
569,E12000002,2007-07-25,1.458,44.591,7.061,,,287.850
570,E12000002,2007-07-26,1.241,41.240,8.948,,,287.292
571,E12000002,2007-07-27,1.486,45.920,6.785,,,287.912
572,E12000002,2007-07-28,1.198,51.836,3.584,,,287.262
573,E12000002,2007-07-29,1.212,46.468,3.968,,,286.096
574,E12000002,2007-07-30,1.357,47.213,3.652,,,286.196
575,E12000002,2007-07-31,1.313,49.954,6.879,,,287.769
576,E12000002,2007-08-01,1.357,49.856,9.116,,,288.450
577,E12000002,2007-08-02,1.212,40.106,9.875,,,287.594
578,E12000002,2007-08-03,1.313,36.643,8.574,,,289.253
579,E12000002,2007-08-04,1.544,38.313,6.164,,,290.795
580,E12000002,2007-08-05,1.357,59.229,15.049,,,291.424
581,E12000002,2007-08-06,1.183,52.121,6.427,,,287.639
582,E12000002,2007-08-07,1.299,49.510,4.448,,,285.745
583,E12000002,2007-08-08,1.198,45.992,5.919,,,286.767
584,E12000002,2007-08-09,1.602,42.910,10.241,,,288.065
585,E12000002,2007-08-10,1.400,42.176,11.875,,,288.277
586,E12000002,2007-08-11,1.400,48.593,10.234,,,288.904
587,E12000002,2007-08-12,1.342,50.235,6.110,,,287.107
588,E12000002,2007-08-13,1.371,44.348,5.479,,,287.009
589,E12000002,2007-08-14,1.443,35.806,7.306,,,287.573
590,E12000002,2007-08-15,1.241,49.420,4.989,,,287.241
591,E12000002,2007-08-16,1.241,52.810,7.868,,,285.314
592,E12000002,2007-08-17,1.486,53.128,8.339,,,285.704
593,E12000002,2007-08-18,1.501,35.760,7.473,,,286.857
594,E12000002,2007-08-19,1.198,40.862,3.554,,,286.717
595,E12000002,2007-08-20,1.313,47.878,7.044,,,286.373
596,E12000002,2007-08-21,1.385,52.117,9.399,,,288.117
597,E12000002,2007-08-22,1.486,61.958,9.367,,,289.260
598,E12000002,2007-08-23,1.486,45.190,9.193,,,288.494
599,E12000002,2007-08-24,1.357,32.563,11.810,,,289.136
600,E12000002,2007-08-25,1.097,33.503,9.024,,,289.445
601,E12000002,2007-08-26,1.284,46.334,6.953,,,287.272
602,E12000002,2007-08-27,1.602,39.458,11.946,,,286.779
603,E12000002,2007-08-28,1.400,35.384,11.798,,,286.354
604,E12000002,2007-08-29,1.241,43.186,7.121,,,285.886
605,E12000002,2007-08-30,1.299,40.625,7.551,,,287.750
606,E12000002,2007-08-31,1.443,42.476,10.166,,,288.102
607,E12000002,2007-09-01,1.256,43.353,7.389,,,288.264
608,E12000002,2007-09-02,1.169,42.351,8.415,,,287.863
609,E12000002,2007-09-03,1.328,44.808,7.375,,,286.042
610,E12000002,2007-09-04,1.385,35.438,9.276,,,285.714
611,E12000002,2007-09-05,1.385,35.892,9.735,,,289.163
612,E12000002,2007-09-06,1.270,33.253,9.734,,,289.501
613,E12000002,2007-09-07,1.414,36.701,10.611,,,288.298
614,E12000002,2007-09-08,1.227,42.605,7.359,,,287.979
615,E12000002,2007-09-09,1.328,41.037,9.659,,,287.695
616,E12000002,2007-09-10,1.270,46.701,9.957,,,286.922
617,E12000002,2007-09-11,1.328,38.826,16.106,,,286.470
618,E12000002,2007-09-12,1.227,45.705,17.774,,,288.193
619,E12000002,2007-09-13,1.241,44.112,17.372,,,287.709
620,E12000002,2007-09-14,1.284,53.138,12.007,,,286.530
621,E12000002,2007-09-15,1.443,43.513,10.554,,,285.645
622,E12000002,2007-09-16,1.256,50.930,6.615,,,287.547
623,E12000002,2007-09-17,1.284,45.297,5.114,,,282.872
624,E12000002,2007-09-18,1.328,41.691,6.490,,,281.721
625,E12000002,2007-09-19,1.458,45.959,5.751,,,286.241
626,E12000002,2007-09-20,1.530,47.829,9.243,,,286.650
627,E12000002,2007-09-21,1.587,45.244,5.375,,,286.030
628,E12000002,2007-09-22,1.486,42.679,10.032,,,286.105
629,E12000002,2007-09-23,1.385,47.702,8.238,,,288.091
630,E12000002,2007-09-24,1.804,50.441,4.448,,,284.811
631,E12000002,2007-09-25,1.587,43.363,4.631,,,284.024
632,E12000002,2007-09-26,1.256,44.440,5.742,,,281.022
633,E12000002,2007-09-27,1.472,48.047,6.952,,,281.797
634,E12000002,2007-09-28,1.862,43.773,7.671,,,283.959
635,E12000002,2007-09-29,1.371,39.713,7.922,,,284.486
636,E12000002,2007-09-30,1.313,30.302,11.558,,,283.415
637,E12000002,2007-10-01,1.631,36.744,14.066,,,284.485
638,E12000002,2007-10-02,1.270,35.718,16.001,,,284.576
639,E12000002,2007-10-03,1.530,35.393,21.535,,,285.389
640,E12000002,2007-10-04,1.645,46.227,7.413,,,284.190
641,E12000002,2007-10-05,1.328,26.066,14.995,,,283.289
642,E12000002,2007-10-06,1.573,26.273,22.933,,,283.680
643,E12000002,2007-10-07,1.212,28.422,22.588,,,284.779
644,E12000002,2007-10-08,1.717,29.248,20.518,,,283.987
645,E12000002,2007-10-09,1.270,35.866,13.378,,,285.563
646,E12000002,2007-10-10,1.515,32.427,14.702,,,285.133
647,E12000002,2007-10-11,1.472,32.323,14.713,,,285.849
648,E12000002,2007-10-12,1.602,27.544,16.146,,,287.657
649,E12000002,2007-10-13,1.400,21.594,17.572,,,287.790
650,E12000002,2007-10-14,1.342,36.753,21.529,,,286.412
651,E12000002,2007-10-15,1.328,46.937,16.480,,,285.862
652,E12000002,2007-10-16,1.804,45.717,7.603,,,284.700
653,E12000002,2007-10-17,1.472,54.173,5.537,,,281.823
654,E12000002,2007-10-18,1.299,32.752,10.248,,,280.993
655,E12000002,2007-10-19,1.429,31.388,18.677,,,280.822
656,E12000002,2007-10-20,1.299,15.996,20.781,,,280.395
657,E12000002,2007-10-21,1.429,24.162,22.149,,,280.632
658,E12000002,2007-10-22,1.530,20.247,25.662,,,281.445
659,E12000002,2007-10-23,1.458,17.415,25.653,,,279.845
660,E12000002,2007-10-24,1.515,27.768,17.734,,,280.188
661,E12000002,2007-10-25,1.602,29.851,20.099,,,281.784
662,E12000002,2007-10-26,1.501,21.505,25.330,,,282.497
663,E12000002,2007-10-27,1.357,42.155,6.741,,,286.141
664,E12000002,2007-10-28,1.891,52.551,3.846,,,285.099
665,E12000002,2007-10-29,1.616,49.884,7.281,,,280.751
666,E12000002,2007-10-30,1.486,45.505,7.313,,,282.279
667,E12000002,2007-10-31,1.486,40.735,8.254,,,285.163
668,E12000002,2007-11-01,1.573,45.233,7.258,,,286.038
669,E12000002,2007-11-02,1.443,39.820,9.330,,,284.695
670,E12000002,2007-11-03,1.414,46.236,8.095,,,283.952
671,E12000002,2007-11-04,1.385,29.766,15.126,,,281.239
672,E12000002,2007-11-05,1.155,48.232,10.565,,,281.918
673,E12000002,2007-11-06,1.847,60.439,7.292,,,281.733
674,E12000002,2007-11-07,1.328,59.477,5.997,,,283.947
675,E12000002,2007-11-08,1.515,61.271,6.702,,,281.344
676,E12000002,2007-11-09,1.342,70.284,6.304,,,279.796
677,E12000002,2007-11-10,1.458,60.896,7.025,,,283.187
678,E12000002,2007-11-11,1.775,54.209,4.695,,,280.351
679,E12000002,2007-11-12,1.732,35.312,9.584,,,275.554
680,E12000002,2007-11-13,1.443,50.834,3.715,,,280.270
681,E12000002,2007-11-14,1.501,25.694,8.198,,,279.055
682,E12000002,2007-11-15,1.573,12.713,19.394,,,275.887
683,E12000002,2007-11-16,1.703,15.327,17.670,,,278.348
684,E12000002,2007-11-17,1.530,41.025,7.664,,,280.428
685,E12000002,2007-11-18,1.919,37.430,3.810,,,277.714
686,E12000002,2007-11-19,1.688,28.696,9.971,,,278.676
687,E12000002,2007-11-20,1.631,27.548,13.866,,,279.611
688,E12000002,2007-11-21,1.443,15.770,8.732,,,280.618
689,E12000002,2007-11-22,1.732,36.079,3.783,,,279.320
690,E12000002,2007-11-23,1.155,36.038,7.760,,,274.377
691,E12000002,2007-11-24,1.443,53.666,5.860,,,278.848
692,E12000002,2007-11-25,1.385,53.318,6.239,,,279.658
693,E12000002,2007-11-26,1.775,27.364,10.694,,,278.991
694,E12000002,2007-11-27,1.645,32.301,6.244,,,281.095
695,E12000002,2007-11-28,1.414,48.301,4.645,,,282.004
696,E12000002,2007-11-29,1.703,53.908,6.290,,,279.353
697,E12000002,2007-11-30,1.573,53.448,4.844,,,283.675
698,E12000002,2007-12-01,1.414,59.780,8.287,,,279.114
699,E12000002,2007-12-02,1.559,52.277,5.616,,,280.538
700,E12000002,2007-12-03,1.501,51.437,3.153,,,278.772
701,E12000002,2007-12-04,1.587,47.205,4.102,,,282.124
702,E12000002,2007-12-05,1.818,57.181,7.128,,,283.090
703,E12000002,2007-12-06,1.948,53.891,5.239,,,283.541
704,E12000002,2007-12-07,1.717,60.698,6.189,,,279.199
705,E12000002,2007-12-08,1.443,53.598,7.272,,,278.538
706,E12000002,2007-12-09,1.717,48.234,7.907,,,278.350
707,E12000002,2007-12-10,1.790,39.843,5.126,,,276.753
708,E12000002,2007-12-11,1.587,20.262,11.447,,,274.953
709,E12000002,2007-12-12,1.212,9.985,23.032,,,276.102
710,E12000002,2007-12-13,1.616,7.337,25.531,,,276.121
711,E12000002,2007-12-14,1.674,4.495,24.423,,,274.109
712,E12000002,2007-12-15,1.833,10.435,20.426,,,274.082
713,E12000002,2007-12-16,1.573,17.341,22.731,,,272.645
714,E12000002,2007-12-17,1.862,23.656,20.871,,,273.752
715,E12000002,2007-12-18,1.746,23.602,22.589,,,275.328
716,E12000002,2007-12-19,1.501,20.645,22.448,,,275.709
717,E12000002,2007-12-20,1.804,6.735,26.606,,,272.749
718,E12000002,2007-12-21,2.078,6.862,26.366,,,272.463
719,E12000002,2007-12-22,1.761,18.359,15.568,,,275.706
720,E12000002,2007-12-23,1.746,30.743,9.916,,,275.287
721,E12000002,2007-12-24,1.905,36.936,8.663,,,280.217
722,E12000002,2007-12-25,2.006,37.222,7.881,,,276.847
723,E12000002,2007-12-26,1.876,43.549,8.282,,,279.280
724,E12000002,2007-12-27,1.905,53.931,5.608,,,282.628
725,E12000002,2007-12-28,1.717,53.059,5.146,,,282.628
726,E12000002,2007-12-29,2.006,46.484,8.066,,,277.978
727,E12000002,2007-12-30,1.790,31.908,6.194,,,277.847
728,E12000002,2007-12-31,1.790,24.726,8.597,,,279.830
729,E12000003,2007-01-02,2.053,40.601,11.152,,,278.678
730,E12000003,2007-01-03,1.627,41.277,9.572,,,281.995
731,E12000003,2007-01-04,1.878,49.938,10.213,,,280.928
732,E12000003,2007-01-05,1.840,39.277,10.167,,,280.868
733,E12000003,2007-01-06,1.762,31.995,10.909,,,279.007
734,E12000003,2007-01-07,1.704,51.701,7.282,,,281.995
735,E12000003,2007-01-08,1.685,44.989,7.012,,,280.093
736,E12000003,2007-01-09,1.569,53.151,8.921,,,282.926
737,E12000003,2007-01-10,1.859,45.686,6.901,,,278.999
738,E12000003,2007-01-11,1.665,52.278,11.702,,,280.998
739,E12000003,2007-01-12,1.607,51.309,13.555,,,282.665
740,E12000003,2007-01-13,1.491,51.470,6.204,,,281.769
741,E12000003,2007-01-14,1.898,49.517,9.559,,,279.213
742,E12000003,2007-01-15,1.510,45.548,11.576,,,280.802
743,E12000003,2007-01-16,1.394,33.512,8.025,,,278.430
744,E12000003,2007-01-17,1.569,46.201,9.633,,,278.818
745,E12000003,2007-01-18,1.704,46.696,6.886,,,280.036
746,E12000003,2007-01-19,1.627,45.836,13.511,,,281.354
747,E12000003,2007-01-20,1.743,47.018,10.593,,,279.694
748,E12000003,2007-01-21,1.452,44.649,7.581,,,276.240
749,E12000003,2007-01-22,1.840,42.373,5.612,,,275.678
750,E12000003,2007-01-23,1.704,37.973,6.228,,,273.168
751,E12000003,2007-01-24,1.685,44.235,5.369,,,275.541
752,E12000003,2007-01-25,1.646,31.795,10.334,,,273.994
753,E12000003,2007-01-26,1.975,39.740,7.031,,,277.864
754,E12000003,2007-01-27,1.840,40.341,7.880,,,278.981
755,E12000003,2007-01-28,1.936,51.590,6.037,,,280.868
756,E12000003,2007-01-29,1.569,39.444,11.818,,,280.414
757,E12000003,2007-01-30,2.033,39.492,11.419,,,277.579
758,E12000003,2007-01-31,1.510,41.836,10.569,,,281.667
759,E12000003,2007-02-01,1.723,27.198,12.641,,,281.693
760,E12000003,2007-02-02,1.743,34.461,12.316,,,279.384
761,E12000003,2007-02-03,1.607,24.229,13.275,,,275.325
762,E12000003,2007-02-04,1.917,22.061,20.372,,,274.438
763,E12000003,2007-02-05,1.665,27.117,14.618,,,274.238
764,E12000003,2007-02-06,1.820,26.206,12.849,,,271.962
765,E12000003,2007-02-07,1.607,24.466,11.553,,,272.738
766,E12000003,2007-02-08,1.743,20.715,15.436,,,273.446
767,E12000003,2007-02-09,1.685,31.229,13.313,,,273.760
768,E12000003,2007-02-10,1.801,18.946,11.596,,,276.147
769,E12000003,2007-02-11,1.840,37.675,10.628,,,278.237
770,E12000003,2007-02-12,1.878,44.000,8.664,,,278.470
771,E12000003,2007-02-13,1.627,40.353,13.707,,,278.633
772,E12000003,2007-02-14,1.898,39.157,12.095,,,278.450
773,E12000003,2007-02-15,1.704,37.033,16.435,,,280.161
774,E12000003,2007-02-16,1.743,19.962,15.507,,,279.600
775,E12000003,2007-02-17,1.820,16.407,18.900,,,278.484
776,E12000003,2007-02-18,1.685,31.812,14.331,,,276.913
777,E12000003,2007-02-19,1.936,17.878,22.392,,,279.324
778,E12000003,2007-02-20,1.878,28.025,17.603,,,281.265
779,E12000003,2007-02-21,1.782,33.279,14.491,,,279.657
780,E12000003,2007-02-22,1.936,35.987,9.571,,,280.434
781,E12000003,2007-02-23,2.149,40.793,16.144,,,280.746
782,E12000003,2007-02-24,1.782,34.064,15.145,,,280.516
783,E12000003,2007-02-25,1.801,33.139,12.512,,,279.452
784,E12000003,2007-02-26,1.375,49.974,7.968,,,278.084
785,E12000003,2007-02-27,1.975,36.651,8.882,,,279.562
786,E12000003,2007-02-28,1.782,59.887,11.293,,,280.230
787,E12000003,2007-03-01,1.743,59.897,8.355,,,278.413
788,E12000003,2007-03-02,1.375,40.836,12.329,,,278.239
789,E12000003,2007-03-03,1.801,41.439,11.272,,,278.690
790,E12000003,2007-03-04,1.859,37.994,9.315,,,278.576
791,E12000003,2007-03-05,1.704,67.844,9.145,,,280.068
792,E12000003,2007-03-06,1.936,66.235,8.148,,,281.078
793,E12000003,2007-03-07,1.510,52.432,12.117,,,279.368
794,E12000003,2007-03-08,1.491,50.503,13.583,,,279.696
795,E12000003,2007-03-09,1.433,62.390,14.454,,,279.265
796,E12000003,2007-03-10,1.704,59.209,14.377,,,282.035
797,E12000003,2007-03-11,1.936,56.556,16.376,,,283.085
798,E12000003,2007-03-12,1.820,51.368,15.227,,,282.092
799,E12000003,2007-03-13,1.433,43.893,16.218,,,280.027
800,E12000003,2007-03-14,1.898,39.295,16.949,,,281.042
801,E12000003,2007-03-15,1.259,48.243,15.500,,,280.630
802,E12000003,2007-03-16,1.336,59.185,9.957,,,279.224
803,E12000003,2007-03-17,1.278,61.068,10.303,,,282.459
804,E12000003,2007-03-18,1.433,74.357,10.087,,,276.246
805,E12000003,2007-03-19,1.549,63.686,6.668,,,275.802
806,E12000003,2007-03-20,1.859,75.084,7.568,,,274.940
807,E12000003,2007-03-21,1.142,66.424,8.893,,,275.425
808,E12000003,2007-03-22,1.510,42.023,9.306,,,279.171
809,E12000003,2007-03-23,1.569,54.437,11.897,,,279.261
810,E12000003,2007-03-24,1.549,47.445,19.607,,,278.311
811,E12000003,2007-03-25,1.394,58.508,34.400,,,280.970
812,E12000003,2007-03-26,1.530,54.943,37.686,,,280.750
813,E12000003,2007-03-27,1.569,47.103,43.667,,,281.457
814,E12000003,2007-03-28,1.549,44.481,48.808,,,280.605
815,E12000003,2007-03-29,1.220,50.918,35.382,,,280.209
816,E12000003,2007-03-30,1.510,62.386,38.269,,,280.249
817,E12000003,2007-03-31,1.607,73.701,25.695,,,281.044
818,E12000003,2007-04-01,1.414,78.495,18.681,,,280.755
819,E12000003,2007-04-02,1.375,76.102,24.281,,,280.593
820,E12000003,2007-04-03,1.723,64.578,7.235,,,279.291
821,E12000003,2007-04-04,1.588,52.243,10.765,,,280.638
822,E12000003,2007-04-05,1.569,45.887,13.348,,,282.594
823,E12000003,2007-04-06,1.627,55.564,7.951,,,281.612
824,E12000003,2007-04-07,1.588,60.305,12.710,,,281.674
825,E12000003,2007-04-08,1.723,62.185,13.927,,,282.950
826,E12000003,2007-04-09,1.627,58.611,10.417,,,283.218
827,E12000003,2007-04-10,1.627,56.486,8.794,,,284.200
828,E12000003,2007-04-11,1.510,51.228,10.550,,,283.924
829,E12000003,2007-04-12,1.723,45.463,23.879,,,283.305
